company_name,company_id,id
"['Bandai Visual', 'Studio DEEN', 'TBS', 'Kôdansha']","[5844, 8182, 13398, 59118]",51106
['Anime International Company'],[4690],34194
['Columbia Pictures Corporation'],[441],343972
"['Endgame Entertainment', 'Onda Entertainment', 'KrautPack Entertainment']","[1205, 11802, 51570]",302401
['Pioneer L.D.C'],[7776],21769
['Clover Productions'],[3458],72823
['Toei Animation'],[5542],125513
['Clover Productions'],[3458],92728
"['Studio Pierrot', 'Dentsu']","[3234, 6452]",155765
"['Fuji TV', 'Studio Wombat', 'PONY CANYON', 'NAS']","[3544, 12078, 15309, 74838]",28697
[],[],42073
"['Kadokawa Shoten Publishing Co.', 'Victor Entertainment']","[9068, 12835]",31034
['Toei Animation'],[5542],125521
[],[],82386
[],[],36613
['production reed'],[39020],68922
['Toei Animation'],[5542],125510
"['Kadokawa Shoten Publishing Co. Ltd.', 'TV Tokyo', 'Toei Animation', 'Bandai Visual']","[1194, 3034, 5542, 5844]",41365
['Toei Animation'],[5542],35105
[],[],14829
['Production I.G.'],[12657],39690
[],[],34935
[],[],25843
[],[],48405
['Gonzo'],[1077],277098
['ADV Films'],[3465],34772
[],[],86791
[],[],93734
['SPVision'],[51785],31502
[],[],221317
"['Bron Studios', 'Creative Wealth Media Finance', 'Unanimous Entertainment']","[13240, 53152, 61115]",355008
"['J.C.Staff', 'US Manga Corps']","[11884, 11885]",52143
"['Happinet Pictures', 'ARMS']","[822, 12083]",44885
['Sunrise'],[3153],131433
['Studio Fantasia'],[13023],203071
['YUMETA COMPANY'],[10804],87636
['YUMETA COMPANY'],[10804],134053
"['Idol Company', 'Victor Entertainment']","[12834, 12835]",155017
[],[],294574
"['Idol Company', 'Victor Entertainment']","[12834, 12835]",160399
['AIC'],[12081],53034
['Anime International Company (AIC)'],[22852],382885
['Zero Gravity Management'],[5357],71449
"['Bandai Visual', 'Studio Fantasia']","[5844, 13023]",45330
['Zero Gravity Management'],[5357],71444
[],[],80394
"['Cheyenne Enterprises', 'Subotica Entertainment', 'Boulder Media', 'Fundamental Entertainment', 'Schubert International Filmproduktions']","[890, 39004, 65013, 76293, 76294]",394661
[],[],37629
['Tatsunoko Productions Company'],[34037],68828
"['TV Tokyo', 'Sony BMG Music Entertainment']","[3034, 5458]",64784
"['ANIMATE', 'Zero G Room']","[13064, 53165]",339749
[],[],391566
[],[],358895
['Muck Media'],[47486],387889
[],[],390520
['Black Flint Productions'],[88992],392891
['01 Distribution'],[18973],306523
[],[],306555
['Mars Distribution'],[2908],305455
[],[],265717
[],[],264454
"['Rainmaker Entertainment', 'Blockade Entertainment', 'Sony Computer Entertainment']","[2213, 30786, 30794]",234004
[],[],44157
['Universal Film Manufacturing Company'],[13133],282266
[],[],139854
[],[],114521
[],[],25019
['Hubert Bals Fund'],[13413],97943
[],[],14263
"['XYZ Films', 'Distant Corners Entertainment Group Inc.']","[12142, 21838]",323262
[],[],214187
[],[],173587
"['Como Film', 'Studio Hraných Filmov Bratislava']","[1542, 12508]",104239
['NW Documentary'],[47854],328844
['Hammer Film Productions'],[1314],31472
[],[],36863
['Universal International Pictures (UI)'],[10330],73896
['Robert Goldstein Productions'],[5266],33224
"['Central Cinema Company Film', 'Serena', 'Avala Film', 'Critérion Film']","[1787, 4843, 5940, 10563]",9547
[],[],65887
"['Les Films Pomereu', 'Medusa Distribuzione']","[459, 15868]",210615
"['Jupiter Generale Cinematografica', 'Les Films de Montfort']","[1375, 22710]",66187
"['UGC', 'Lira Films', 'parma films']","[581, 10522, 23871]",271919
[],[],12266
['Ovnellfilm'],[72713],334889
['Argo Film Festival'],[42255],314076
"['WWE Studios', 'PalmStar Media', 'PenLife Media']","[10339, 49152, 60266]",257440
"['Pop Films', 'Soapbox Films']","[14531, 76708]",347945
[],[],92307
[],[],300762
[],[],158903
[],[],39764
[],[],33827
['Badbird'],[53591],59126
[],[],41617
"['Zweites Deutsches Fernsehen (ZDF)', 'La Sept Cinéma', 'Popolar-Film']","[4606, 16366, 53244]",120268
[],[],342850
[],[],313511
[],[],184561
[],[],231540
['Shaw Brothers'],[5798],107248
[],[],235690
[],[],277459
['Producciones Isla S.A.'],[86117],44804
"['Angoa-Agicoa', 'Procirep', 'Canal+', 'CinéCinéma', 'UGC YM', 'France 2 Cinéma', 'France 3 Cinema', 'Captain Movies', 'Union Générale Cinématographique (UGC)']","[309, 311, 5358, 6301, 10344, 15671, 16804, 23478, 30994]",35026
"['Belvision', 'Dargaud Films', 'Raymond Leblanc']","[5850, 5851, 5852]",241004
['Eagle Rock Film & TV Productions'],[5007],144008
[],[],46521
['Mosfilm'],[5120],75262
[],[],200868
[],[],355890
['Beijing Film Studio'],[708],127259
['Earthome Productions'],[74335],388055
[],[],245013
[],[],97253
[],[],202515
"['Gaia Media', 'Happy Hour Films']","[38077, 38078]",386891
['DC Medias'],[13572],176915
['Lotte Entertainment'],[7819],380254
[],[],208556
"['Office de Radiodiffusion Télévision Française (ORTF)', 'RAI Radiotelevisione Italiana', 'Son et lumière', 'Bavaria Film TV']","[10621, 20091, 37186, 88361]",132166
[],[],126234
"['Aniplex', 'TV Tokyo', 'Sunrise', 'Bandai', 'Dentsu']","[2883, 3034, 3153, 6451, 6452]",245917
[],[],257291
[],[],63427
[],[],117034
[],[],66638
['Xstream Pictures'],[1079],206796
['Gullane Filmes'],[4243],173443
"['Vides Cinematografica', 'Action Films', 'Sabre Films']","[12111, 21505, 44537]",64834
[],[],47096
[],[],305815
[],[],94709
['Terra Film Produktion'],[1541],119820
[],[],323573
[],[],379387
[],[],211337
['British Film Institute Production Board'],[28323],85516
"['Walt Disney Pictures', 'Walt Disney Animation Studios']","[2, 6125]",35114
[],[],120872
[],[],372234
['QKO'],[93125],82027
['Madhouse'],[4288],128396
[],[],121232
"['CoPilot Pictures', 'Red Reel', 'Rake Films']","[26693, 48383, 48384]",324271
['Ion de Sosa Filmproduktion'],[95143],299269
[],[],189875
[],[],273883
['Media Asia Films Ltd.'],[6377],148380
['Studio 4°C'],[11671],30
"['Screen Yorkshire', 'Gloucester Place Films', 'Green Screen Productions', 'LWH Entertainment']","[2690, 21014, 41666, 50098]",331501
[],[],63665
[],[],153779
[],[],372174
[],[],393877
[],[],356900
['Romania Film'],[7168],224089
['Casa de Filme 5'],[17018],224079
['MediaPro Pictures'],[11819],224098
['Casa de Filme 5'],[17018],224063
['Casa de Filme 5'],[17018],224084
[],[],120249
[],[],130436
[],[],184868
['Beijing Film Studio'],[708],240968
[],[],286120
[],[],31338
[],[],245019
[],[],308557
['Showbox Entertainment'],[11420],54555
['Universum Film (UFA)'],[12372],94658
"['Paramount Pictures', 'Emanuel Cohen Productions']","[4, 57240]",71772
[],[],261433
['Pym Films'],[75499],166770
[],[],250434
"['Zweites Deutsches Fernsehen (ZDF)', 'Autorenfilm-Produktionsgemeinschaft']","[4606, 93171]",106219
['Lorrimer Films'],[40071],54316
"['Franco London Films', 'Pallavicini']","[1477, 49139]",80470
['Les Films Marceau-Cocinor'],[72022],43102
['Shochiku'],[5906],336026
['Wonder Room Productions'],[72481],315723
[],[],256222
[],[],192184
[],[],189498
['Epithète Films'],[7286],18906
"['Orion Pictures', 'Jethro Films Production']","[41, 36897]",91556
[],[],348673
"['Harmony Gold', 'TMG']","[7901, 7902]",75926
['Swirl Films'],[6728],345664
['Anglo-Amalgamated Film Distributors'],[10329],5066
"['Terra Firma Films', 'Jolly Film', 'Sud-Pacifique Films', 'Films Borderie', 'Paul Edmaond Decharme', 'Producciones Benito Perojo S.A.']","[7948, 10481, 10785, 12956, 62132, 62133]",83788
"['Arca-Filmproduktion GmbH', 'Les Films de Montfort', 'Fida Cinematografica']","[20803, 22710, 22792]",82098
[],[],72655
"['Oliane Productions', 'Sofica Investimage', 'FR3 Films Production']","[1060, 21506, 26194]",97844
[],[],124013
[],[],45537
[],[],189996
[],[],255511
['Films du Cyclope'],[19076],66540
"['Silver Pictures', 'Warner Bros.', 'Waypoint Entertainment', 'Bloom', 'Nice Guys', 'Misty Mountains']","[1885, 6194, 22842, 32554, 79791, 79792]",290250
['Columbia Pictures Corporation'],[441],204994
['New Form Digital'],[49959],349790
['Starkid Productions'],[16151],239895
['BlackBox TV'],[66768],366005
[],[],88722
"['Intermondia Films', 'Jolly Film']","[7805, 10481]",37454
[],[],160859
"['Imagine Entertainment', 'Universal 1440 Entertainment']","[23, 17009]",383121
['MGN Filmes'],[2846],202214
[],[],132144
"['X-Filme Creative Pool', 'Kasbah-Film Tanger', 'Playtone', '22h22', 'Fábrica de Cine', 'Primeridian Entertainment']","[1972, 2986, 4171, 17653, 54537, 76642]",270010
[],[],195468
[],[],132148
[],[],132150
"['Canal Plus', 'Televisión Española (TVE)', 'Enrique Cerezo Producciones Cinematográficas S.A.', 'Telefónica Studios']","[104, 6639, 8521, 29564]",335053
[],[],46740
[],[],113670
['Panamerican Films S.A.'],[16209],115301
['Clasa Films Mundiales'],[18010],117457
['Cinematográfica Calderón S.A'],[11977],118009
"[""Les Films d'Ici"", 'La Sept-Arte', 'National Film Board of Canada (NFB)']","[1848, 11332, 17027]",168421
"['Wide Angle Creations', 'IN Entertainment']","[20761, 44227]",116185
['Sri Saravanaa Creaations'],[44099],69636
"['Reliance Big Pictures', 'Studio Green']","[6583, 12630]",62756
[],[],49029
['V. Creations'],[9044],330629
['Red Giant Movies'],[7125],86718
['Studio Green'],[12630],69635
['Aascar Films'],[7141],19978
['evergreen movies international'],[47693],69638
[],[],40713
[],[],37803
[],[],41413
[],[],85941
[],[],85721
"['Funny Business Productions', 'CR Enterprises']","[3165, 5360]",14244
"['WGBH', 'Roja Productions Inc.']","[3449, 87952]",161463
"['Levity Productions', 'Levity Entertainment Group']","[2922, 21224]",108176
['Irwin Entertainment'],[5466],58494
[],[],36607
['Brave New Films'],[4971],100813
[],[],56100
[],[],139846
[],[],97481
[],[],38111
[],[],42548
[],[],75100
[],[],50340
"['KM Culture Co.', 'REALise']","[3654, 3655]",18377
['Funny or Die'],[21213],355177
['Kenwood Productions'],[6028],61002
['Salon Pictures'],[61770],343981
['Morningside Productions'],[5040],99592
[],[],35752
['Arco Films'],[18677],11767
"['Irwin Entertainment', '3 Arts Productions']","[5466, 21209]",119433
"['BIM Distribuzione', 'Secol Superbo e Sciocco Produzioni', 'QMedia']","[225, 6037, 30987]",288694
[],[],96958
['World Wrestling Entertainment (WWE)'],[7588],371695
['Dino de Laurentiis Cinematografica'],[1216],11681
['Medusa Film'],[6246],155011
[],[],219247
['Lifetime TV'],[61759],41808
[],[],303360
['Emerald Productions Inc.'],[15873],126265
"['Olympus Pictures', 'QED International', 'Red Crown Productions', 'Tiberius Film', 'Blossom Films']","[7400, 11029, 16945, 23868, 32537]",291264
['Universal Pictures'],[33],248001
[],[],260500
['Universal Pictures'],[33],3786
[],[],396152
[],[],119255
"['British Broadcasting Corporation (BBC)', 'Pioneer Pictures', 'Masterpiece']","[3324, 9217, 33473]",178146
['Made in Copenhagen'],[16439],361205
"['SVT Drama', 'Svenska Filminstitutet (SFI)', 'Studio 24', 'Göteborg Film Festival']","[157, 7446, 17636, 77337]",44238
[],[],85013
"['Three T Productions', 'Studio Trite', 'VGTRK', 'Vserossiyskaya Gosudarstvennaya Televizionnaya i Radioveshchatelnaya Kompaniya (VGTRK)']","[3467, 6453, 19126, 77594]",380111
['Eyeworks Film & TV Drama'],[8962],79040
['Téléfilm Canada'],[806],201006
[],[],24827
"['Off-Leash Teleproductions', 'Muse Entertainment']","[64107, 83338]",278774
"['Sparklight Films', 'Blue Sun Pictures']","[60914, 60915]",257245
[],[],77876
['Evdon Films'],[61488],44606
['Paramount Pictures'],[4],115054
[],[],139856
[],[],268539
"['Ministerio de Cultura', 'Secretaria para o Desenvolvimento do Audiovisual', 'Governo do Rio de Janeiro', 'Oi', 'Laffilmes', 'Pipa Filmes']","[11408, 14854, 84279, 84280, 84281, 84282]",129400
"['Regency Enterprises', 'Fox 2000 Pictures', 'Sunswept Entertainment', 'Bagdasarian Productions', 'TSG Entertainment']","[508, 711, 5219, 10930, 22213]",258509
['Paramount Pictures'],[4],120259
['Metro-Goldwyn-Mayer (MGM)'],[8411],387957
['Cosa Nueva'],[38157],90121
[],[],264530
['Twentieth Century Fox Film Corporation'],[306],118889
"['Société Nouvelle Pathé Cinéma', 'Paris Film Productions', 'Interopa Film']","[643, 14697, 21078]",63876
"['Factor RH Producciones', 'Escotilla Films']","[6520, 19223]",248424
['Universal International Pictures (UI)'],[10330],126550
['Mo Productions'],[2309],7871
['Saboteur Media'],[64642],362268
['Metro-Goldwyn-Mayer (MGM)'],[8411],174759
['Mark Stevens Productions'],[19425],41553
[],[],370014
"['Columbia Pictures Corporation', 'Kennedy-Buckman Pictures']","[441, 5795]",39943
['Paramount Pictures'],[4],164479
['Atlas Films'],[34526],379500
[],[],253484
"['Columbia Pictures', 'Ombra Films', 'Weimaraner Republic Pictures']","[5, 23513, 67069]",332567
"['Campbell Grobman Films', 'LF2 Productions']","[48738, 65518]",300665
[],[],383367
[],[],159207
['Feifer Worldwide'],[10377],369058
['Discovery Channel Productions'],[3358],129269
"['Yari Film Group (YFG)', 'Sunstone Film Productions']","[74624, 74625]",389323
['Paramount Pictures'],[4],32887
[],[],40471
['Victor Hanbury Productions'],[14127],74753
"['Merton Park Studios', 'Anglo-Guild Productions']","[5094, 6049]",93006
[],[],169726
[],[],295273
[],[],294550
"['United Artists', ""Lion's Gate Films""]","[60, 18203]",85327
"['StudioCanal', 'Northern Ireland Film and Television Commission', 'Irish Film Board', 'Universal Pictures (UK)', 'Working Title Films', 'WT2 Productions', 'New Moon Pictures']","[694, 4394, 5267, 7606, 10163, 10462, 53051]",55134
['Brad Krevoy Television'],[64216],299582
"['United Filmmakers Organization (UFO)', 'One Cool Film Production']","[7796, 69437]",371451
['Mei Ah Films Production Co. Ltd.'],[41465],334557
"['Edko Films', 'Lava Bear Films']","[10284, 32300]",315669
[],[],61533
"['Minerva Film SpA', 'Veradia Film']","[153, 6770]",57218
['Komuna'],[653],109587
"['Viktorija Film', 'Radio Televizija Srbije (RTS)', 'Radović Company', 'Media Film']","[44455, 67005, 81029, 81030]",15303
['Brigada'],[5324],110501
['Zillion Films'],[36748],70527
['Vans'],[36746],108835
['Dream Company'],[68129],33611
"['Cobra Film Department', 'RTV Pink']","[75151, 83125]",55125
['Avala Film'],[5940],33604
['Vans'],[36746],55130
[],[],167548
['Hypnopolis'],[51316],57186
"['Clubdeal', 'Novotny & Novotny Filmproduktion GmbH', 'Refresh Production', 'Fildebroc SA']","[2748, 15040, 26106, 74978]",102337
[],[],64924
"['Grindstone Entertainment Group', 'Cheetah Vision', 'Paradox Entertainment', 'Emmett/Furla Films', 'Envision Entertainment']","[3604, 5830, 6819, 10405, 31832]",122800
['Hypnopolis'],[51316],112092
['Hrvatska Radiotelevizija (HRT)'],[20915],40890
"['Boku Films', 'Boku Films Pte Limited', 'PEP Pictures']","[15799, 76509, 76510]",391626
"['Hrvatska Radiotelevizija (HRT)', 'Hrvatski Filmski Savez (HFS)', 'FIZ d.o.o.']","[20915, 60850, 81283]",319632
['Hrvatska Radiotelevizija (HRT)'],[20915],226072
"['Hrvatska Radiotelevizija (HRT)', 'Luks Film', 'Telefilm', 'Refresh', 'Ministarstvo Kulture Republike Hrvatske']","[20915, 42898, 46112, 89813, 89814]",45341
['Hrvatska Radiotelevizija (HRT)'],[20915],125696
['Hrvatska Radiotelevizija (HRT)'],[20915],259728
['Croatia Film'],[16785],221241
"['Hrvatska Radiotelevizija (HRT)', 'Interfilm']","[20915, 60759]",341559
"['Eurimages', 'Hrvatska Radiotelevizija (HRT)', 'Mainframe Productions', 'Studio Maj', 'NP7', 'Yodie Movie Craftsman']","[850, 20915, 22453, 49181, 82448, 94059]",73680
"['Brigada', 'Living Pictures', '3D Video System']","[5324, 51763, 94008]",136902
"['Ultimativne Medijske Atrakcije', 'Mainframe Productions', 'Olimp Produkcija', 'Porta Produkcija']","[22452, 22453, 22454, 22455]",71617
"['Hrvatska Radiotelevizija (HRT)', 'Kinorama']","[20915, 20916]",259690
"['Zagreb Film', 'Radio Televizija Zagreb']","[5724, 27683]",361733
"['Hrvatska Radiotelevizija (HRT)', 'Vans', 'Interfilm']","[20915, 36746, 60759]",66944
['Cinema Design'],[28513],284154
[],[],112931
[],[],61711
['Titanus'],[641],58007
[],[],61532
['Thinkfactory Media'],[30584],216138
['Crotalus Productions'],[87522],16280
[],[],56294
[],[],15068
"['The Venus Project', 'Blue Forest Media']","[41763, 63104]",354776
['Reel One Films 6'],[26966],280874
['PM Entertainment Group'],[1647],78375
[],[],63483
[],[],250275
[],[],242906
['Johnson Production Group'],[5225],264555
"['NGN Productions', 'Nasser Group, North']","[7587, 11045]",84741
"['FishCorb Films', 'Helios Productions', 'Pokeprod']","[23385, 35600, 64445]",224919
[],[],58813
['iDiC Entertainment'],[36786],299730
"['Prakash Mehra Productions', 'Flying Turtles']","[64402, 64403]",218898
[],[],280690
[],[],188640
[],[],120942
[],[],22315
[],[],158009
[],[],89868
['Mad Dimension'],[17811],252990
[],[],353125
"['Lemming Film', 'A Private View', 'NCRV', 'Proton Cinema', 'Launch Works']","[2345, 3134, 15413, 17173, 60653]",297239
"['Ruthless Pictures', 'Dread Central Media']","[17840, 46547]",319396
[],[],87018
['Sci Fi Pictures'],[4774],53850
['Collina Film'],[7897],75897
['Media Asia Films Ltd.'],[6377],13099
['Eyeworks Film'],[7608],138686
"['HBO Films', 'Ostar Productions']","[7429, 21754]",297961
[],[],81765
['Invisible Children'],[55573],94587
[],[],80582
[],[],52406
['Collective Eye Films'],[14444],88865
[],[],86063
[],[],18152
[],[],49264
[],[],78573
[],[],121170
[],[],117102
[],[],74113
[],[],338381
[],[],267292
['Elemental Media'],[32306],290773
"['Chicken And Egg Pictures', 'Astrea Media']","[75170, 75171]",53104
[],[],117407
[],[],119430
"['CJ Entertainment', 'KAFA Films']","[7036, 7083]",297400
[],[],310952
[],[],296370
[],[],126760
"['CJ Entertainment', 'Moho Film', 'Yong Film']","[7036, 34725, 49096]",290098
[],[],260826
['Objektív Film'],[55540],48268
['MAFILM Stúdió 1'],[2501],157964
"['MAFILM Stúdió 1', 'Marquise']","[2501, 92603]",197849
"['Österreichischer Rundfunk (ORF)', 'Hessischer Rundfunk (HR)', 'NEF Diffusion', 'Arbeitsgemeinschaft der öffentlich-rechtlichen Rundfunkanstalten der Bundesrepublik Deutschland (ARD)']","[3391, 9292, 22359, 94831]",208198
[],[],358908
[],[],289519
[],[],243306
"['Walt Disney Pictures', 'Team Todd', 'Tim Burton Productions', 'Roth Films', 'Legend3D']","[2, 598, 8601, 16314, 37455]",241259
[],[],109752
[],[],377432
[],[],369052
"['The Hallmark Channel', 'Domino productions']","[6425, 16218]",289523
['Tiberius Film'],[23868],317114
[],[],315134
['The Hallmark Channel'],[6425],317121
"['Walt Disney Pictures', 'Amblin Entertainment', 'Reliance Entertainment', 'Kennedy/Marshall Company, The', 'Walden Media']","[2, 56, 7294, 7383, 10221]",267935
"['Zipporah Films, Inc.']",[62355],110777
[],[],176715
['Heimatfilm'],[23406],371464
