director_name,director_id,id,budget,popularity,revenue,runtime,title,vote_average,vote_count,release_year,release_month,release_day,collection_id,collection_name,War,Thriller,Music,Fantasy,TV Movie,Crime,Action,Documentary,Western,History,Family,Mystery,Romance,Animation,Drama,Comedy,Foreign,Adventure,Science Fiction,Horror,director_recent_movie_ids,average_director_movie_revenue
Don Mancini,65677.0,167032,5000000,15.771245,3876587,97.0,Curse of Chucky,5.6,417.0,2013,10,4,10455,Child's Play Collection,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,[11249],24829644
Cody Cameron,12095.0,109451,78000000,14.412061,248384621,95.0,Cloudy with a Chance of Meatballs 2,6.4,936.0,2013,9,26,177467,Cloudy with a Chance of Meatballs Collection,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,[51170],16688000
Robert Rodriguez,2294.0,106747,12000000,9.251084,15000000,107.0,Machete Kills,5.3,642.0,2013,9,12,210006,Machete Collection,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[187, 14199, 1992, 25132, 23631, 56288]",78150990
Masaaki Tezuka,73189.0,39468,8300000,2.073747,11068800,105.0,Godzilla vs. Megaguirus,5.6,24.0,2000,11,3,374512,Godzilla (Millennium) Collection,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,[],0
Jun Fukuda,30561.0,39264,760000,2.298163,980000,78.0,Godzilla vs. Megalon,5.6,26.0,1973,3,17,374509,Godzilla (Showa) Collection,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"[18627, 3115, 19336]",2393093
Kensho Yamashita,1091638.0,39466,10300000,1.728526,20000000,108.0,Godzilla vs. SpaceGodzilla,5.6,28.0,1994,12,10,374511,Godzilla (Heisei) Collection,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,[],0
Jeff Tremaine,56578.0,208134,15000000,8.000867,151831537,92.0,Bad Grandpa,6.0,688.0,2013,10,22,17178,Jackass Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"[12094, 14158, 16290, 65851]",95001492
Alan Taylor,47005.0,76338,170000000,34.905447,644783140,112.0,Thor: The Dark World,6.8,4873.0,2013,10,29,131296,Thor Collection,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,[],0
Masaaki Tezuka,73189.0,12636,8500000,1.187456,16000000,88.0,Godzilla Against MechaGodzilla,6.8,30.0,2002,11,2,374512,Godzilla (Millennium) Collection,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,[39468],11068800
Malcolm D. Lee,72024.0,146304,17000000,6.102021,71625195,123.0,The Best Man Holiday,6.7,110.0,2013,11,15,243598,The Best Man Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"[14544, 13490, 14655, 4258]",61014764
Francis Lawrence,10943.0,101299,130000000,25.309139,865011746,146.0,The Hunger Games: Catching Fire,7.4,6656.0,2013,11,15,131635,The Hunger Games Collection,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,"[561, 6479, 55787]",311129894
Peter Jackson,108.0,57158,250000000,20.644776,958400000,161.0,The Hobbit: The Desolation of Smaug,7.6,4633.0,2013,12,11,121938,The Hobbit Collection,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"[254, 7980, 49051]",559029452
Rakesh Roshan,1032103.0,204435,20000000,11.11403,84000000,152.0,Krrish 3,5.8,42.0,2013,11,1,246091,Krrish Collection,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,[32740],5740124
Hideaki Anno,77921.0,75629,13000000,7.764883,67282623,106.0,Evangelion: 3.0 You Can (Not) Redo,7.4,107.0,2012,11,17,210303,Rebuild of Evangelion,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,"[15137, 22843, 20921]",30581020
Adam McKay,55710.0,109443,50000000,7.600751,173700000,119.0,Anchorman 2: The Legend Continues,6.0,940.0,2013,12,18,93791,Anchorman Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"[8699, 9718, 9965, 12133, 27581]",138020234
Sanjay Gadhvi,76449.0,17478,1500000,3.106495,12000000,124.0,Dhoom,6.2,53.0,2004,8,27,44976,Dhoom Series,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,[],0
Christopher B. Landon,54248.0,227348,5000000,8.898523,90894962,84.0,Paranormal Activity: The Marked Ones,5.2,455.0,2014,1,1,41437,Paranormal Activity Collection,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,[45013],6368711
Tim Story,20400.0,168530,25000000,9.895752,153997819,99.0,Ride Along,6.1,867.0,2014,1,7,376650,Ride Along Collection,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"[11045, 9738, 1979, 67660, 74510]",200693644
Kenneth Branagh,11181.0,137094,60000000,11.234862,135500000,105.0,Jack Ryan: Shadow Recruit,5.9,1194.0,2014,1,15,192492,The Jack Ryan Collection,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"[4520, 19103, 10195, 37028]",224834726
Neil Burger,17329.0,157350,85000000,21.572585,288885818,139.0,Divergent,6.9,4784.0,2014,3,14,283579,Divergent Collection,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,"[1491, 16005, 51876]",124870922
Phil Lord,107446.0,137106,60000000,16.418133,470759687,100.0,The Lego Movie,7.5,3127.0,2014,2,6,325470,The Lego Movie Collection,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,"[22794, 64688]",222286897
José Padilha,52576.0,97020,120000000,10.246549,242688965,102.0,RoboCop,5.7,2385.0,2014,1,30,5547,RoboCop Collection,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"[7347, 47931, 79528]",38893414
Farhan Akhtar,78916.0,41109,11000000,4.94964,2900000,145.0,Don 2: The King is Back,7.1,65.0,2011,12,23,44724,Don Collection,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[17501, 21175]",9800000
Noam Murro,78914.0,53182,110000000,12.904677,337580051,102.0,300: Rise of an Empire,6.1,2438.0,2014,3,5,125570,300 Collection,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,[12890],10569964
Mikkel Nørgaard,206476.0,196024,5650000,7.721255,13700000,100.0,The Keeper of Lost Causes,7.0,166.0,2013,10,3,319850,Department Q series,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[48748],13273759
André Pellenz,1185620.0,203217,2000000,4.402871,20552094,85.0,My Mom Is a Character,7.7,117.0,2013,6,21,455278,My Mom is a Character Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[],0
Emilio Martínez Lázaro,27449.0,236737,3000000,5.255451,78768613,98.0,Spanish Affair,6.8,220.0,2014,3,14,388180,Ocho apellidos - Colección,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"[95744, 27605]",4696314
Anthony Russo,19271.0,100402,170000000,18.717704,714766572,136.0,Captain America: The Winter Soldier,7.6,5881.0,2014,3,20,131295,Captain America Collection,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,[1819],130628903
Uwe Boll,23799.0,17456,10000000,4.531697,167445,99.0,BloodRayne: Deliverance,3.2,56.0,2007,9,18,97307,BloodRayne Collection,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,"[11059, 95466, 12142, 168705, 30779, 15434]",7579366
James Bobin,26205.0,145220,50000000,7.244956,80400000,112.0,Muppets Most Wanted,6.2,318.0,2014,3,20,256377,The Muppet Collection,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,[64328],165184237
Gareth Evans,142013.0,180299,4500000,8.434884,6566916,150.0,The Raid 2,7.6,832.0,2014,3,27,257960,The Raid Collection,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[34626, 94329]",4651590
Marc Webb,87742.0,102382,200000000,26.23687,708962323,142.0,The Amazing Spider-Man 2,6.5,4274.0,2014,4,16,125574,The Amazing Spider-Man Collection,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"[19913, 1930]",409356104
Harold Cronk,937340.0,249660,17000000,6.097499,29789000,113.0,God's Not Dead,5.9,242.0,2014,3,21,409343,God's Not Dead Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"[89593, 191975]",5334143
Carlos Saldanha,5714.0,172385,103000000,8.18534,500200000,102.0,Rio 2,6.3,997.0,2014,3,19,229932,Rio Collection,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,"[950, 8355, 46195]",677440444
Michael Tiddes,1110102.0,184345,4000000,8.172603,25343661,87.0,A Haunted House 2,5.4,352.0,2014,4,17,251937,A Haunted House Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,[139038],60141683
Nicholas Stoller,52934.0,195589,18000000,11.90575,270700000,96.0,Neighbors,6.2,2773.0,2014,5,8,400700,Neighbors Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"[9870, 32823, 72207]",83124045
Bryan Singer,9032.0,127585,250000000,26.058586,747862775,131.0,X-Men: Days of Future Past,7.5,6155.0,2014,5,15,748,X-Men Collection,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,"[1452, 2253, 81005]",263014932
Christopher McQuarrie,9033.0,177677,150000000,17.836882,682716636,131.0,Mission: Impossible - Rogue Nation,7.1,3274.0,2015,7,23,87359,Mission: Impossible Collection,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,[75780],218340595
Phil Lord,107446.0,187017,50000000,10.901496,331333876,112.0,22 Jump Street,7.0,3375.0,2014,6,5,212562,Jump Street Collection,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"[22794, 64688, 137106]",304578162
Dean DeBlois,69797.0,82702,145000000,12.256689,621537519,102.0,How to Train Your Dragon 2,7.6,3163.0,2014,6,12,89137,How to Train Your Dragon Collection,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,[14793],9666165
Tim Story,20400.0,184098,24000000,7.576924,70181428,105.0,Think Like a Man Too,6.3,229.0,2014,6,20,239430,Think Like a Man Collection,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"[11045, 9738, 1979, 67660, 168530, 74510]",191354479
Michael Bay,865.0,91314,210000000,18.495599,1104054072,165.0,Transformers: Age of Extinction,5.8,3136.0,2014,6,25,8650,Transformers Collection,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,"[1635, 1858, 8373, 38356, 134374]",584012453
Roberts Gannaway,210053.0,218836,50000000,7.579855,151165787,83.0,Planes: Fire & Rescue,5.8,286.0,2014,7,17,270252,Planes Collection,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,[21316],9862047
Matt Reeves,32278.0,119450,170000000,75.385211,710644566,130.0,Dawn of the Planet of the Apes,7.3,4511.0,2014,6,26,173710,Planet of the Apes (Reboot) Collection,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,"[7191, 41402]",97454820
James DeMonaco,53120.0,238636,9000000,27.756026,111928365,104.0,The Purge: Anarchy,6.6,2008.0,2014,7,17,256322,The Purge Collection,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"[25927, 158015]",89328627
James Gunn,15218.0,118340,170000000,53.291601,772776600,121.0,Guardians of the Galaxy,7.9,10014.0,2014,7,30,284433,Guardians of the Galaxy Collection,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,"[9035, 45132]",6579537
Patrick Hughes,143059.0,138103,95000000,14.753545,214657577,127.0,The Expendables 3,6.1,1830.0,2014,8,4,126125,The Expendables Collection,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"[45569, 53214]",324424
Jérôme Salle,69987.0,57331,21200000,6.643015,14400000,119.0,Largo Winch II,5.9,127.0,2011,2,16,70764,Largo Winch Collection,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"[11604, 14400]",18426382
Trish Sie,1278722.0,243683,45000000,8.588926,86165646,112.0,Step Up All In,6.7,649.0,2014,7,16,86092,Step Up Collection,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,[],0
Jonathan Liebesman,66739.0,98566,125000000,22.337973,485000000,101.0,Teenage Mutant Ninja Turtles,5.8,2677.0,2014,8,7,401562,Teenage Mutant Ninja Turtles (Remake) Collection,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,"[10781, 20777, 44943, 57165, 91908]",207051114
Robert Rodriguez,2294.0,189,65000000,20.623642,39400000,102.0,Sin City: A Dame to Kill For,6.3,1314.0,2014,8,20,135179,Sin City Collection,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[187, 14199, 1992, 25132, 23631, 56288, 106747]",67627185
James Manera,1343882.0,199933,5000000,1.845554,847000,99.0,Atlas Shrugged Part III: Who is John Galt?,3.9,15.0,2014,9,12,166381,Atlas Shrugged Collection,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,[],0
Wes Ball,1179066.0,198663,34000000,76.93789,348319861,113.0,The Maze Runner,7.0,5540.0,2014,9,10,295130,The Maze Runner Collection,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,[],0
Santiago Segura,10847.0,1285,5473145,4.522887,19888231,91.0,Torrente 3 The Protector,5.5,37.0,2005,9,30,2248,Torrente Collection,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"[1283, 1284]",8902042
Chad Stahelski,40644.0,245891,20000000,183.870374,88761661,101.0,John Wick,7.0,5499.0,2014,10,22,404609,John Wick Collection,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0
Stiles White,84962.0,242512,5000000,13.288564,103600000,89.0,Ouija,4.9,1006.0,2014,10,24,426103,Ouija Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,[],0
Greg McLean,59998.0,199534,8000000,6.842107,9630444,106.0,Wolf Creek 2,5.9,156.0,2013,8,30,268098,Wolf Creek Collection,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"[9885, 13022]",17752220
Philippe Lacheau,1186076.0,262551,3400000,6.694707,20258904,85.0,Babysitting,6.9,591.0,2014,4,16,331841,Babysitting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[],0
Francis Lawrence,10943.0,131631,125000000,147.098006,755356711,123.0,The Hunger Games: Mockingjay - Part 1,6.6,5767.0,2014,11,18,131635,The Hunger Games Collection,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"[561, 6479, 55787, 101299]",449600357
Bobby Farrelly,7395.0,100042,40000000,15.402597,169837010,110.0,Dumb and Dumber To,5.4,1140.0,2014,11,12,96665,Dumb and Dumber Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"[11431, 9038, 48988, 76489]",79071488
Charles Martin Smith,1270.0,227735,36000000,8.268684,52424533,107.0,Dolphin Tale 2,6.7,98.0,2014,9,12,288491,Dolphin Tale Collection,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"[12407, 62837, 37661]",95404397
Ryûhei Kitamura,45996.0,241868,10500000,6.730243,22300000,133.0,Lupin the 3rd,5.6,23.0,2014,8,30,145901,Lupin the Third Collection,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,"[15767, 10185, 123109, 44055]",5202715
Raymond Jafelice,110557.0,33838,5000000,0.803093,6000000,75.0,The Care Bears Adventure in Wonderland,4.6,5.0,1987,8,7,363966,Care Bears Collection,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,[],0
Colin Trevorrow,930707.0,135397,150000000,32.790475,1671537444,124.0,Jurassic World,6.5,8842.0,2015,6,9,328,Jurassic Park Collection,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,[84332],4424699
Sean Anders,74619.0,227159,42000000,20.903362,107645357,108.0,Horrible Bosses 2,6.1,1575.0,2014,11,26,280588,Horrible Bosses Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"[13523, 87428]",38407152
Eric Darnell,18863.0,270946,132000000,22.201607,373552094,92.0,Penguins of Madagascar,6.5,1375.0,2014,11,22,14740,Madagascar Collection,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,"[953, 10527]",572982100
Wes Ball,1179066.0,294254,61000000,41.225769,312296056,132.0,Maze Runner: The Scorch Trials,6.5,3148.0,2015,9,9,295130,The Maze Runner Collection,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,[198663],348319861
Peter Jackson,108.0,122917,250000000,31.718977,956019788,144.0,The Hobbit: The Battle of the Five Armies,7.1,4884.0,2014,12,10,121938,The Hobbit Collection,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"[254, 7980, 49051, 57158]",658872089
Shawn Levy,17825.0,181533,127000000,19.539436,363204635,97.0,Night at the Museum: Secret of the Tomb,6.1,1893.0,2014,12,17,85943,Night at the Museum Collection,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,"[12096, 1593, 18360, 35056, 39254, 116741, 239678]",240466725
Olivier Megaton,75035.0,260346,48000000,18.081483,325800000,109.0,Taken 3,6.1,2225.0,2014,12,16,135483,Taken Collection,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[13387, 62835, 82675]",185543098
Alan Taylor,47005.0,87101,155000000,30.188198,440603537,126.0,Terminator Genisys,5.8,3677.0,2015,6,23,528,The Terminator Collection,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,[76338],644783140
Tom Harper,212240.0,288158,15000000,6.942139,48854305,90.0,The Woman in Black 2: Angel of Death,5.0,389.0,2014,12,30,315560,The Woman in Black Collection,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"[80709, 70044]",5016887
Harvey Glazer,62658.0,19824,6000000,8.30643,20543,100.0,Van Wilder: Freshman Year,5.2,122.0,2009,6,2,43220,National Lampoon’s Van Wilder Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"[13280, 17005]",4692108
Brett Leonard,57090.0,13360,13000000,6.06417,213000,86.0,Highlander V: The Source,3.5,53.0,2007,2,6,8050,Highlander Collection,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"[82623, 18882, 14566]",578070
Santiago Segura,10847.0,254869,9272437,4.207751,11672363,105.0,Torrente 5: Operación Eurovegas,5.2,69.0,2014,10,3,2248,Torrente Collection,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"[1285, 59117]",19888231
George Miller,20629.0,76341,150000000,29.36178,378858340,120.0,Mad Max: Fury Road,7.3,9629.0,2015,5,13,8945,Mad Max Collection,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,"[9836, 65759]",267371037
Leigh Whannell,2128.0,280092,10000000,10.098792,120453155,97.0,Insidious: Chapter 3,6.3,1005.0,2015,6,4,228446,Insidious Collection,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,[],0
J.J. Abrams,15344.0,140607,245000000,31.626013,2068223624,136.0,Star Wars: The Force Awakens,7.5,7993.0,2015,12,15,10,Star Wars Collection,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,"[956, 13475, 37686, 54138]",377905294
Joss Whedon,12891.0,99861,365000000,37.37942,1405403694,141.0,Avengers: Age of Ultron,7.3,6908.0,2015,4,22,86311,The Avengers Collection,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,"[16320, 24428, 91739]",778842490
Joachim Rønning,20307.0,166426,230000000,133.82782,795900000,129.0,Pirates of the Caribbean: Dead Men Tell No Tales,6.6,2814.0,2017,5,23,295,Pirates of the Caribbean Collection,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,"[13752, 70667]",12334764
James Gunn,15218.0,283995,200000000,185.330992,863756051,137.0,Guardians of the Galaxy Vol. 2,7.6,4858.0,2017,4,19,284433,Guardians of the Galaxy Collection,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,"[45132, 118340]",386550369
Anthony Russo,19271.0,271110,250000000,145.882135,1155046416,147.0,Captain America: Civil War,7.1,7462.0,2016,4,27,131295,Captain America Collection,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,"[1819, 100402]",422697738
Bryan Singer,9032.0,246655,178000000,28.712522,543934787,144.0,X-Men: Apocalypse,6.4,4831.0,2016,5,18,748,X-Men Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"[1452, 2253, 81005, 127585]",384226892
Sam Taylor-Johnson,1137903.0,216015,40000000,33.068431,571000000,125.0,Fifty Shades of Grey,5.2,3350.0,2015,2,11,344830,Fifty Shades Collection,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,[33511],6577779
Jaume Balagueró,54525.0,185341,3000000,7.328242,4915757,95.0,[REC]⁴ Apocalypse,5.2,269.0,2014,9,9,74508,[REC] Collection,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"[11348, 8329, 10664, 77495]",19924308
Steve Pink,3227.0,243938,36000000,6.575393,64800000,93.0,Hot Tub Time Machine 2,5.0,360.0,2015,2,20,313576,Hot Tub Time Machine Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"[9788, 23048, 222899]",50762635
Paul Tibbitt,217174.0,228165,74000000,12.334689,311594032,93.0,The SpongeBob Movie: Sponge Out of Water,5.7,733.0,2015,2,5,275402,SpongeBob Collection,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,[],0
John Madden,18844.0,268238,10000000,5.204474,86000000,122.0,The Second Best Exotic Marigold Hotel,6.3,277.0,2015,2,26,306937,Best Exotic Marigold Hotel Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,"[9777, 16164, 48289, 74534]",48242212
Roman Prygunov,235774.0,132759,2800000,1.823774,13218980,100.0,Soulless,5.5,25.0,2012,10,4,352020,ДухLess (Коллекция),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,[62664],7146600
Robert Schwentke,57270.0,262500,110000000,27.887186,297002527,119.0,Insurgent,6.2,3921.0,2015,3,18,283579,Divergent Collection,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"[9315, 24420, 39514, 49524]",146345053
Thomas Gilou,113610.0,39385,4000000,5.099557,29456000,100.0,La vérité si je mens !,6.3,98.0,1997,4,1,115840,Would I Lie to You? Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[],0
James Wan,2127.0,168259,190000000,27.275687,1515400000,137.0,Furious 7,7.3,4253.0,2015,4,1,9485,The Fast and the Furious Collection,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[14001, 11835, 49018, 138843, 91586]",124093799
Dmitriy Dyachenko,115122.0,35428,1950000,3.022666,12005838,93.0,What Men Talk About,7.6,46.0,2010,3,4,122776,Kvartet I Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[25936],5629901
Andy Fickman,58375.0,256961,38000000,17.02038,107597242,94.0,Paul Blart: Mall Cop 2,5.0,576.0,2015,4,16,328372,Mall Cop Collection,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,"[9655, 20521, 13680, 13836, 38303, 88042]",73318210
Aleksander Bach,1413740.0,249070,35000000,10.721799,81967450,96.0,Hitman: Agent 47,5.5,1183.0,2015,8,20,390096,Hitman Collection,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0
Elizabeth Banks,9281.0,254470,29000000,15.862632,287144079,115.0,Pitch Perfect 2,6.8,1997.0,2015,5,7,306031,Pitch Perfect Collection,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[],0
Ram Gopal Varma,76813.0,14394,820000,0.853567,8130000,125.0,Sarkar Raj,5.3,6.0,2008,6,6,20970,Sarkar Collection,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,"[20968, 107937, 166255, 15761, 31248, 142412, 117345, 92193]",7875000
Ram Gopal Varma,76813.0,20968,1900000,2.004745,5900000,123.0,Sarkar,6.9,17.0,2005,7,1,20970,Sarkar Collection,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"[21570, 107937, 166255, 15761, 54969, 142412, 117345]",9900000
Ding Sheng,110511.0,219572,35000000,11.982088,94300000,108.0,Police Story 2013,5.8,92.0,2013,12,24,269098,Police Story Collection,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"[35138, 33338, 73897]",4970096
Francis Lawrence,10943.0,131634,160000000,26.628178,653428261,137.0,The Hunger Games: Mockingjay - Part 2,6.6,4117.0,2015,11,18,131635,The Hunger Games Collection,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,"[6479, 55787, 101299, 131631]",580718353
Robert Schwentke,57270.0,262504,110000000,18.386172,179246868,121.0,Allegiant,5.9,2064.0,2016,3,9,283579,Divergent Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"[24420, 39514, 49524, 262500]",164748860
Roland Emmerich,6046.0,47933,165000000,16.993841,389681935,120.0,Independence Day: Resurgence,4.9,2550.0,2016,6,22,304378,Independence Day Collection,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,"[7840, 14161, 61891, 117251, 273899]",256390305
Justin Lin,58189.0,188927,185000000,20.659284,343471816,122.0,Star Trek Beyond,6.6,2636.0,2016,7,7,115575,Star Trek: Alternate Reality Collection,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,"[13804, 51497, 82992]",592660969
Rohit Shetty,86783.0,19670,1800000,2.091276,4900000,140.0,Golmaal,6.4,18.0,2006,7,14,21624,Golmaal Collection,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,[101783],2440151
Vijay Krishna Acharya,76451.0,44977,19500000,5.326716,91000000,172.0,Dhoom 3,6.0,86.0,2013,12,18,44976,Dhoom Series,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,[14193],8549127
Sanjay Gadhvi,76449.0,14194,11000000,3.81393,46396427,147.0,Dhoom 2,5.9,69.0,2006,11,24,44976,Dhoom Series,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,[17478],12000000
Seth MacFarlane,52139.0,214756,68000000,42.061481,215863606,115.0,Ted 2,6.2,2524.0,2015,6,25,266672,Ted Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"[72105, 188161]",317889158
