director_name,director_id,id,budget,popularity,revenue,runtime,title,vote_average,vote_count,release_year,release_month,release_day,collection_id,collection_name,War,Thriller,Music,Fantasy,TV Movie,Crime,Action,Documentary,Western,History,Family,Mystery,Romance,Animation,Drama,Comedy,Foreign,Adventure,Science Fiction,Horror,director_score,actor1_id,actor1_name,actor2_id,actor2_name,actor3_id,actor3_name,actor1_score,actor2_score,actor3_score,actor_score,company_name,company_id
Shane Black,1108.0,68721,200000000,23.721243,1215577205,130.0,Iron Man 3,6.8,8951.0,2013,4,18,131292,Iron Man Collection,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,15785148,3223.0,Robert Downey Jr.,12052.0,Gwyneth Paltrow,1896.0,Don Cheadle,466232827.7777778,417291932.85714287,165252832.33333334,349592531,['Marvel Studios'],[420]
J.J. Abrams,15344.0,54138,190000000,15.78129,467381584,132.0,Star Trek Into Darkness,7.4,4479.0,2013,5,5,115575,Star Trek: Alternate Reality Collection,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,348085310,62064.0,Chris Pine,17306.0,Zachary Quinto,8691.0,Zoe Saldana,130346842.5,116509169.25,443396028.25,230084013,"['Paramount Pictures', 'Skydance Productions', 'Bad Robot', 'Kurtzman/Orci']","[4, 6277, 11461, 12536]"
Todd Phillips,57130.0,109439,103000000,25.085639,362000072,100.0,The Hangover Part III,6.0,2991.0,2013,5,23,86119,The Hangover Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,291186457,51329.0,Bradley Cooper,27105.0,Ed Helms,58225.0,Zach Galifianakis,151308847.3125,282682532.25,209065351.3,214352244,"['Legendary Pictures', 'Green Hat Films']","[923, 3527]"
Justin Lin,58189.0,82992,160000000,1.657637,788700000,130.0,Fast & Furious 6,6.7,5282.0,2013,5,6,9485,The Fast and the Furious Collection,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,291440886,12835.0,Vin Diesel,8167.0,Paul Walker,18918.0,Dwayne Johnson,353803713.3333333,267516330.5,202895917.3636364,274738654,"['Universal Studios', 'Universal Pictures', 'Original Film', 'One Race Productions', 'Fuji Television Network', 'Dentsu', 'Relativity Media', 'Etalon film', 'F & F VI Productions A.I.E']","[13, 33, 333, 1225, 3341, 6452, 7295, 9341, 48499]"
Louis Leterrier,18865.0,75656,75000000,17.852022,351700000,115.0,Now You See Me,7.3,5635.0,2013,5,29,382685,Now You See Me Collection,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199220352,44735.0,Jesse Eisenberg,103.0,Mark Ruffalo,57755.0,Woody Harrelson,135418505.42857143,332193932.3,162010667.0,209874368,"['Summit Entertainment', 'K/O Paper Products', 'SOIXAN7E QUIN5E', 'See Me Louisiana']","[491, 7296, 23271, 23272]"
Zack Snyder,15217.0,49521,225000000,18.538834,668045518,143.0,Man of Steel,6.5,6462.0,2013,6,12,209131,Man of Steel Collection,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,194697186,73968.0,Henry Cavill,9273.0,Amy Adams,335.0,Michael Shannon,93262711.33333331,115022099.125,14673198.166666666,74319336,"['Legendary Pictures', 'Warner Bros.', 'DC Entertainment', 'Syncopy', 'Cruel and Unusual Films']","[923, 6194, 9993, 9996, 78685]"
James DeMonaco,53120.0,158015,3000000,23.207663,89328627,86.0,The Purge,6.0,2498.0,2013,5,31,256322,The Purge Collection,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11436801,17286.0,Lena Headey,569.0,Ethan Hawke,81083.0,Max Burkholder,41037742.0,34246134.0,0.0,37641938,"['Universal Pictures', 'Why Not Productions', 'Platinum Dunes', 'Blumhouse Productions', '20th Century Fox Russia']","[33, 729, 2481, 3172, 18065]"
Dan Scanlon,225976.0,62211,200000000,16.267502,743600000,104.0,Monsters University,7.0,3622.0,2013,6,20,137696,"Monsters, Inc. Collection",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7904.0,Billy Crystal,1230.0,John Goodman,884.0,Steve Buscemi,119772232.0,111022439.85714284,99232479.5,110009050,"['Walt Disney Pictures', 'Pixar Animation Studios']","[2, 3]"
Pierre Coffin,124747.0,93456,76000000,24.82355,970766005,98.0,Despicable Me 2,7.0,4729.0,2013,6,25,86066,Despicable Me Collection,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,533679475,4495.0,Steve Carell,41091.0,Kristen Wiig,4589.0,Benjamin Bratt,136495583.625,196067529.7692308,142959464.0,158507526,"['Universal Pictures', 'Illumination Entertainment']","[33, 6704]"
James Wan,2127.0,138843,13000000,14.90169,320415166,112.0,The Conjuring,7.4,3169.0,2013,7,18,313086,The Conjuring Collection,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60743605,17178.0,Patrick Wilson,21657.0,Vera Farmiga,3127.0,Lili Taylor,102878475.8,85945771.0,65093268.0,84639172,"['New Line Cinema', 'The Safran Company', 'Evergreen Media Group']","[12, 11565, 31375]"
James Mangold,366.0,76170,120000000,3.918287,415440673,126.0,The Wolverine,6.3,4110.0,2013,7,23,453993,The Wolverine Collection,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,172934658,6968.0,Hugh Jackman,9195.0,Hiroyuki Sanada,10696.0,Famke Janssen,202072757.3,0.0,301245527.5,251659142,"['Twentieth Century Fox Film Corporation', ""Donners' Company"", 'Marvel Entertainment', 'Bad Hat Harry Productions', 'Big Screen Productions', 'TSG Entertainment']","[306, 431, 7505, 9168, 10893, 22213]"
Dean Parisot,15002.0,146216,84000000,11.04233,148100000,116.0,RED 2,6.4,1548.0,2013,7,18,163902,RED Collection,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,202026112,62.0,Bruce Willis,1922.0,Catherine Zeta-Jones,4173.0,Anthony Hopkins,127718050.42857143,36179308.8,142652180.75,102183180,"['DC Comics', 'Di Bonaventura Pictures', 'Summit Entertainment', 'DC Entertainment']","[429, 435, 491, 9993]"
Thor Freudenthal,109857.0,76285,90000000,10.338222,199850315,106.0,Percy Jackson: Sea of Monsters,5.9,1685.0,2013,8,7,179919,Percy Jackson Collection,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,96598368,33235.0,Logan Lerman,109513.0,Alexandra Daddario,60077.0,Douglas Smith,72593473.66666667,119012598.33333331,0.0,95803036,"['1492 Pictures', 'Dune Entertainment', 'Fox 2000 Pictures', 'Sunswept Entertainment', 'Dune Entertainment III', 'TSG Entertainment']","[436, 444, 711, 5219, 6332, 22213]"
Raja Gosnell,1215.0,77931,105000000,10.640864,347434178,105.0,The Smurfs 2,5.5,711.0,2013,7,30,134897,The Smurfs (Theatrical) Collection,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,241631628,5587.0,Hank Azaria,41686.0,Neil Patrick Harris,2039.0,Brendan Gleeson,246065598.3333333,175677451.25,161887772.0,194543607,"['Columbia Pictures', 'Sony Pictures Animation', 'Kerner Entertainment Company', 'Hemisphere Media Capital', 'NeoReel']","[5, 2251, 7311, 9169, 24097]"
Dennis Dugan,17494.0,109418,80000000,9.411725,247022278,100.0,Grown Ups 2,5.8,1180.0,2013,7,11,180546,Grown Ups Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,205499417,19292.0,Adam Sandler,32895.0,Kevin James,2632.0,Chris Rock,188349549.5,187194057.66666663,292109415.8333333,222551008,"['Columbia Pictures', 'Happy Madison Productions', 'Sony Pictures Entertainment (SPE)']","[5, 2608, 7431]"
Jeff Wadlow,55075.0,59859,28000000,13.570264,60700000,103.0,Kick-Ass 2,6.3,2275.0,2013,7,17,179892,Kick-Ass Collection,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,25837552,27428.0,Aaron Taylor-Johnson,56734.0,Chloë Grace Moretz,54691.0,Christopher Mintz-Plasse,39509479.14285714,103848613.0,125159136.1,89505743,"['Universal Pictures', 'Marv Films']","[33, 5374]"
David Twohy,28239.0,87421,38000000,9.596377,98337295,119.0,Riddick,6.2,2066.0,2013,9,2,2794,The Chronicles of Riddick Collection,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,69312686,12835.0,Vin Diesel,1372.0,Karl Urban,51798.0,Katee Sackhoff,592660969.3333334,195261624.5,0.0,393961297,"['One Race Productions', 'Radar Pictures', 'Riddick Canada Productions']","[1225, 14718, 23634]"
Klay Hall,111736.0,151960,50000000,11.604181,219788712,91.0,Planes,5.7,568.0,2013,8,9,270252,Planes Collection,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,229094,31837.0,Dane Cook,59784.0,Carlos Alazraqui,5576.0,Val Kilmer,41624687.0,408001782.3333333,3863794.3333333335,151163421,"['Walt Disney Pictures', 'Walt Disney Animation Studios']","[2, 6125]"
James Wan,2127.0,91586,5000000,9.040324,161921515,106.0,Insidious: Chapter 2,6.5,1237.0,2013,9,12,228446,Insidious Collection,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,112676133,17178.0,Patrick Wilson,9827.0,Rose Byrne,17181.0,Ty Simpkins,122653727.27272728,123406235.8888889,364719480.5,203593148,"['Sony Pictures', 'FilmDistrict']","[34, 7263]"
Christian Duguay,25735.0,24331,5000000,2.201123,14225876,104.0,Scanners II: The New Order,4.6,22.0,1991,6,28,88574,Scanners Collection,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5892.0,David Hewlett,87120.0,Deborah Raffin,90477.0,Yvan Ponton,0.0,0.0,0.0,9641425,"['Malofilm', 'Allegro Films', 'The Image Organization', 'Filmtech']","[3498, 4899, 8335, 15102]"
Don Mancini,65677.0,167032,5000000,15.771245,3876587,97.0,Curse of Chucky,5.6,417.0,2013,10,4,10455,Child's Play Collection,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24829644,1370.0,Brad Dourif,43458.0,Brennan Elliott,78398.0,A Martinez,32115675.0,0.0,30283.0,16072979,['Universal 1440 Entertainment'],[17009]
Cody Cameron,12095.0,109451,78000000,14.412061,248384621,95.0,Cloudy with a Chance of Meatballs 2,6.4,936.0,2013,9,26,177467,Cloudy with a Chance of Meatballs Collection,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,16688000,19278.0,Bill Hader,1772.0,Anna Faris,3085.0,James Caan,301770308.4285714,139515049.27272728,61069753.2,167451704,"['Columbia Pictures', 'Sony']","[5, 649]"
Robert Rodriguez,2294.0,106747,12000000,9.251084,15000000,107.0,Machete Kills,5.3,642.0,2013,9,12,210006,Machete Collection,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,78150990,11160.0,Danny Trejo,2461.0,Mel Gibson,55085.0,Amber Heard,37709147.625,41048669.0,25386905.444444444,34714907,"['Open Road Films', 'Overnight Films', 'AR Films', 'Aldamisa Entertainment', 'Demarest Films', '1821 Pictures', 'Quick Draw Productions']","[10427, 10808, 11005, 11006, 13241, 14358, 25608]"
Masaaki Tezuka,73189.0,39468,8300000,2.073747,11068800,105.0,Godzilla vs. Megaguirus,5.6,24.0,2000,11,3,374512,Godzilla (Millennium) Collection,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,232823.0,Misato Tanaka,93892.0,Masatō Ibu,129701.0,Shosuke Tanihara,0.0,0.0,0.0,7958048,['Toho Film (Eiga) Co. Ltd.'],[622]
Jun Fukuda,30561.0,39264,760000,2.298163,980000,78.0,Godzilla vs. Megalon,5.6,26.0,1973,3,17,374509,Godzilla (Showa) Collection,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2393093,82876.0,Katsuhiko Sasaki,110314.0,Hiroyuki Kawase,553299.0,Yutaka Hayashi,0.0,2768400.0,0.0,2768400,"['Toho Film (Eiga) Co. Ltd.', 'Toho Company']","[622, 882]"
Kensho Yamashita,1091638.0,39466,10300000,1.728526,20000000,108.0,Godzilla vs. SpaceGodzilla,5.6,28.0,1994,12,10,374511,Godzilla (Heisei) Collection,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,50655.0,Megumi Odaka,554316.0,Jun Hashizume,1091711.0,Zenkichi Yoneyama,14000000.0,0.0,0.0,14000000,['Toho Film (Eiga) Co. Ltd.'],[622]
Jeff Tremaine,56578.0,208134,15000000,8.000867,151831537,92.0,Bad Grandpa,6.0,688.0,2013,10,22,17178,Jackass Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,95001492,9656.0,Johnny Knoxville,1148130.0,Jackson Nicoll,95789.0,Georgina Cates,40270316.75,45902103.0,0.0,43086210,"['Paramount Pictures', 'MTV Films', 'Dickhouse Productions']","[4, 746, 6328]"
Alan Taylor,47005.0,76338,170000000,34.905447,644783140,112.0,Thor: The Dark World,6.8,4873.0,2013,10,29,131296,Thor Collection,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,74568.0,Chris Hemsworth,524.0,Natalie Portman,91606.0,Tom Hiddleston,344678261.3,143048871.0,459594551.2,315773894,['Marvel Studios'],[420]
Masaaki Tezuka,73189.0,12636,8500000,1.187456,16000000,88.0,Godzilla Against MechaGodzilla,6.8,30.0,2002,11,2,374512,Godzilla (Millennium) Collection,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,11068800,46004.0,Yumiko Shaku,73186.0,Shin Takuma,73187.0,Kana Onodera,77567.0,0.0,0.0,77567,['Toho Film (Eiga) Co. Ltd.'],[622]
Malcolm D. Lee,72024.0,146304,17000000,6.102021,71625195,123.0,The Best Man Holiday,6.7,110.0,2013,11,15,243598,The Best Man Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,61014764,18288.0,Terrence Howard,6195.0,Harold Perrineau,9779.0,Моррис Честнат,67180924.8,47460177.0,101079129.33333331,71906744,['Universal'],[6292]
Francis Lawrence,10943.0,101299,130000000,25.309139,865011746,146.0,The Hunger Games: Catching Fire,7.4,6656.0,2013,11,15,131635,The Hunger Games Collection,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,311129894,72129.0,Jennifer Lawrence,27972.0,Josh Hutcherson,96066.0,Liam Hemsworth,192437586.2857143,203747941.85714287,159533042.125,185239523,"['Lionsgate', 'Color Force']","[1632, 5420]"
Peter Jackson,108.0,57158,250000000,20.644776,958400000,161.0,The Hobbit: The Desolation of Smaug,7.6,4633.0,2013,12,11,121938,The Hobbit Collection,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,559029452,7060.0,Martin Freeman,1327.0,Ian McKellen,30315.0,Richard Armitage,244825207.0,718272120.5,695836671.0,552978000,"['WingNut Films', 'New Line Cinema', 'Warner Bros. Pictures', 'Metro-Goldwyn-Mayer (MGM)']","[11, 12, 174, 8411]"
Rakesh Roshan,1032103.0,204435,20000000,11.11403,84000000,152.0,Krrish 3,5.8,42.0,2013,11,1,246091,Krrish Collection,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5740124,78749.0,Hrithik Roshan,77234.0,Priyanka Chopra,35756.0,Rajpal Yadav,48475000.0,29465780.545454547,10000000.0,29313594,[],[]
Hideaki Anno,77921.0,75629,13000000,7.764883,67282623,106.0,Evangelion: 3.0 You Can (Not) Redo,7.4,107.0,2012,11,17,210303,Rebuild of Evangelion,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,30581020,40325.0,Megumi Hayashibara,9711.0,Maaya Sakamoto,77927.0,Megumi Ogata,48111351.0,24281760.5,41162041.0,37851718,['Studio Khara'],[4145]
Adam McKay,55710.0,109443,50000000,7.600751,173700000,119.0,Anchorman 2: The Legend Continues,6.0,940.0,2013,12,18,93791,Anchorman Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,138020234,23659.0,Will Ferrell,4495.0,Steve Carell,22226.0,Paul Rudd,118755007.0,229191839.3333333,89652238.54545455,145866362,"['Paramount Pictures', 'Gary Sanchez Productions', 'Apatow Productions']","[4, 4740, 10105]"
Sanjay Gadhvi,76449.0,17478,1500000,3.106495,12000000,124.0,Dhoom,6.2,53.0,2004,8,27,44976,Dhoom Series,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,35793.0,Abhishek Bachchan,52971.0,John Abraham,69709.0,Uday Chopra,4289351.0,0.0,0.0,4289351,['Yash Raj Films'],[1569]
Christopher B. Landon,54248.0,227348,5000000,8.898523,90894962,84.0,Paranormal Activity: The Marked Ones,5.2,455.0,2014,1,1,41437,Paranormal Activity Collection,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6368711,1746117.0,Andrew Jacobs,1105711.0,Richard Cabral,1116973.0,Carlos Pratts,0.0,54022060.0,0.0,54022060,"['Blumhouse Productions', 'Room 101', 'Solana Films']","[3172, 6302, 21223]"
Tim Story,20400.0,168530,25000000,9.895752,153997819,99.0,Ride Along,6.1,867.0,2014,1,7,376650,Ride Along Collection,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,200693644,9778.0,Ice Cube,55638.0,Kevin Hart,5723.0,John Leguizamo,50713805.25,67078374.16666666,213443905.2,110412028,"['Universal Pictures', 'Rainforest Films', 'Cube Vision', 'Relativity Media']","[33, 1309, 2780, 7295]"
Kenneth Branagh,11181.0,137094,60000000,11.234862,135500000,105.0,Jack Ryan: Shadow Recruit,5.9,1194.0,2014,1,15,192492,The Jack Ryan Collection,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,224834726,62064.0,Chris Pine,116.0,Keira Knightley,1269.0,Kevin Costner,188262424.75,27908942.57142857,336464047.5,184211805,"['Paramount Pictures', 'Di Bonaventura Pictures', 'Mace Neufeld Productions', 'Skydance Productions', 'Etalon film', 'Buckaroo Entertainment']","[4, 435, 2767, 6277, 9341, 11250]"
Neil Burger,17329.0,157350,85000000,21.572585,288885818,139.0,Divergent,6.9,4784.0,2014,3,14,283579,Divergent Collection,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,124870922,94185.0,Shailene Woodley,587020.0,Theo James,204.0,Kate Winslet,92048898.0,124467891.0,55247256.5,90588015,"['Summit Entertainment', 'Red Wagon Entertainment']","[491, 14440]"
Phil Lord,107446.0,137106,60000000,16.418133,470759687,100.0,The Lego Movie,7.5,3127.0,2014,2,6,325470,The Lego Movie Collection,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,222286897,73457.0,Chris Pratt,23659.0,Will Ferrell,9281.0,Elizabeth Banks,49726423.8,126597008.14285716,193792978.9,123372137,"['Village Roadshow Pictures', 'DC Comics', 'Vertigo Entertainment', 'Lin Pictures', 'Warner Bros. Animation', 'LEGO', 'Warner Bros.', 'Animal Logic', 'Warner Animation Group', 'RatPac-Dune Entertainment']","[79, 429, 829, 2723, 2785, 4081, 6194, 8089, 25120, 41624]"
José Padilha,52576.0,97020,120000000,10.246549,242688965,102.0,RoboCop,5.7,2385.0,2014,1,30,5547,RoboCop Collection,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,38893414,92404.0,Joel Kinnaman,64.0,Gary Oldman,2232.0,Michael Keaton,126393256.0,391611056.8,414605786.3333333,310870033,"['Columbia Pictures', 'Strike Entertainment', 'Metro-Goldwyn-Mayer (MGM)']","[5, 655, 8411]"
Farhan Akhtar,78916.0,41109,11000000,4.94964,2900000,145.0,Don 2: The King is Back,7.1,65.0,2011,12,23,44724,Don Collection,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9800000,35742.0,Shah Rukh Khan,77234.0,Priyanka Chopra,35779.0,Boman Irani,21721829.14285714,12773430.5,21100000.0,18531753,"['Red Chillies Entertainment', 'Excel Entertainment']","[2343, 2934]"
Noam Murro,78914.0,53182,110000000,12.904677,337580051,102.0,300: Rise of an Empire,6.1,2438.0,2014,3,5,125570,300 Collection,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10569964,38664.0,Sullivan Stapleton,10912.0,Eva Green,17286.0,Lena Headey,35459190.666666664,81922625.66666667,56442335.25,57941384,"['Legendary Pictures', 'Hollywood Gang Productions', 'Atmosphere Entertainment MM', 'Warner Bros.', 'Nimar Studios', 'Cruel and Unusual Films']","[923, 2994, 2995, 6194, 7636, 78685]"
Mikkel Nørgaard,206476.0,196024,5650000,7.721255,13700000,100.0,The Keeper of Lost Causes,7.0,166.0,2013,10,3,319850,Department Q series,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13273759,1018.0,Nikolaj Lie Kaas,57012.0,Fares Fares,1017.0,Sonja Richter,485930816.0,170448460.5,0.0,328189638,['Zentropa Entertainments'],[76]
André Pellenz,1185620.0,203217,2000000,4.402871,20552094,85.0,My Mom Is a Character,7.7,117.0,2013,6,21,455278,My Mom is a Character Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1185618.0,Paulo Gustavo,1185619.0,Mariana Xavier,592370.0,Rodrigo Pandolfo,0.0,0.0,0.0,11107823,"['Globo Filmes', 'Paris Filmes', 'Migdal Filmes', 'Telecine Productions', 'Cenoura Filmes']","[13969, 53105, 54386, 75999, 93180]"
Emilio Martínez Lázaro,27449.0,236737,3000000,5.255451,78768613,98.0,Spanish Affair,6.8,220.0,2014,3,14,388180,Ocho apellidos - Colección,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4696314,224731.0,Clara Lago,1271600.0,Dani Rovira,24977.0,Karra Elejalde,9582004.666666666,0.0,25147786.0,17364895,"['Telecinco Cinema', 'Lazonafilms', 'Kowalski Films']","[2674, 4601, 13287]"
Anthony Russo,19271.0,100402,170000000,18.717704,714766572,136.0,Captain America: The Winter Soldier,7.6,5881.0,2014,3,20,131295,Captain America Collection,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,130628903,16828.0,Chris Evans,2231.0,Samuel L. Jackson,1245.0,Scarlett Johansson,302774619.4444444,297650828.26666665,334267884.4285714,311564444,['Marvel Studios'],[420]
Uwe Boll,23799.0,17456,10000000,4.531697,167445,99.0,BloodRayne: Deliverance,3.2,56.0,2007,9,18,97307,BloodRayne Collection,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,7579366,21430.0,Natassia Malthe,12714.0,Zack Ward,60650.0,Michael Paré,17811184.75,318582678.6666667,1902818.5,112765561,['Boll Kino Beteiligungs GmbH & Co. KG'],[1062]
James Bobin,26205.0,145220,50000000,7.244956,80400000,112.0,Muppets Most Wanted,6.2,318.0,2014,3,20,256377,The Muppet Collection,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,165184237,17835.0,Ricky Gervais,15232.0,Ty Burrell,56323.0,Tina Fey,151418657.5,71994055.8,139768473.6,121060396,"['Buena Vista', 'Disney']","[32, 6421]"
Gareth Evans,142013.0,180299,4500000,8.434884,6566916,150.0,The Raid 2,7.6,832.0,2014,3,27,257960,The Raid Collection,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4651590,113732.0,Iko Uwais,1290939.0,Arifin Putra,1154465.0,Oka Antara,3786040.0,0.0,21833.0,1903936,"['Pt. Merantau Films', 'XYZ Films']","[12141, 12142]"
Marc Webb,87742.0,102382,200000000,26.23687,708962323,142.0,The Amazing Spider-Man 2,6.5,4274.0,2014,4,16,125574,The Amazing Spider-Man Collection,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,409356104,37625.0,Andrew Garfield,54693.0,Emma Stone,134.0,Jamie Foxx,264280419.5,196454388.0833333,268882378.7777778,243205729,"['Columbia Pictures', 'Marvel Enterprises', 'Avi Arad Productions', 'Matt Tolmach Productions']","[5, 19551, 31828, 53462]"
Harold Cronk,937340.0,249660,17000000,6.097499,29789000,113.0,God's Not Dead,5.9,242.0,2014,3,21,409343,God's Not Dead Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5334143,51965.0,Kevin Sorbo,226371.0,Shane Harper,116431.0,David A.R. White,23644213.0,1755212.0,0.0,12699712,['Pure Flix Entertainment'],[6427]
Carlos Saldanha,5714.0,172385,103000000,8.18534,500200000,102.0,Rio 2,6.3,997.0,2014,3,19,229932,Rio Collection,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,677440444,44735.0,Jesse Eisenberg,1813.0,Anne Hathaway,41087.0,Leslie Mann,162456690.875,426460159.125,143507082.125,244141311,"['Blue Sky Studios', 'Twentieth Century Fox Animation']","[9383, 11749]"
Michael Tiddes,1110102.0,184345,4000000,8.172603,25343661,87.0,A Haunted House 2,5.4,352.0,2014,4,17,251937,A Haunted House Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,60141683,9562.0,Marlon Wayans,56824.0,Jaime Pressly,154000.0,Essence Atkins,127297172.8,0.0,45790411.5,86543792,"['Automatik Entertainment', 'Open Road Films']","[7625, 10427]"
Nicholas Stoller,52934.0,195589,18000000,11.90575,270700000,96.0,Neighbors,6.2,2773.0,2014,5,8,400700,Neighbors Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,83124045,19274.0,Seth Rogen,29222.0,Zac Efron,9827.0,Rose Byrne,127767849.2,76611389.44444445,124023306.77777778,109467515,"['Universal Pictures', 'Point Grey Pictures', 'Good Universe']","[33, 16615, 17393]"
Bryan Singer,9032.0,127585,250000000,26.058586,747862775,131.0,X-Men: Days of Future Past,7.5,6155.0,2014,5,15,748,X-Men Collection,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,263014932,6968.0,Hugh Jackman,5530.0,James McAvoy,17288.0,Michael Fassbender,197344455.8,84743617.625,112125465.0,131404513,"['Twentieth Century Fox Film Corporation', ""Donners' Company"", 'Marvel Entertainment', 'Bad Hat Harry Productions', 'TSG Entertainment', 'Down Productions', 'Revolution Sun Studios']","[306, 431, 7505, 9168, 22213, 37336, 76043]"
Christopher McQuarrie,9033.0,177677,150000000,17.836882,682716636,131.0,Mission: Impossible - Rogue Nation,7.1,3274.0,2015,7,23,87359,Mission: Impossible Collection,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,218340595,500.0,Tom Cruise,933238.0,Rebecca Ferguson,11108.0,Simon Pegg,325836483.2,244819862.0,258046040.3333333,276234129,"['Paramount Pictures', 'Skydance Productions', 'China Movie Channel', 'Bad Robot', 'TC Productions', 'Alibaba Pictures Group', 'Odin']","[4, 6277, 11413, 11461, 21777, 69484, 69485]"
